Year,Month,Product,Sub-product,Count
2023,5,Mortgage,VA mortgage,170
2023,5,"Payday loan, title loan, personal loan, or advance loan",Installment loan,265
2023,5,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,2
2023,5,"Payday loan, title loan, personal loan, or advance loan",Payday loan,98
2023,5,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,148
2023,5,"Payday loan, title loan, personal loan, or advance loan",Title loan,83
2023,5,Student loan,Federal student loan servicing,279
2023,5,Student loan,Private student loan,129
2023,5,Vehicle loan or lease,Lease,126
2023,5,Vehicle loan or lease,Loan,901
2023,6,Checking or savings account,CD (Certificate of Deposit),79
2023,6,Checking or savings account,Checking account,3031
2023,6,Checking or savings account,Other banking product or service,304
2023,6,Checking or savings account,Savings account,404
2023,6,Credit card or prepaid card,General-purpose credit card or charge card,3832
2023,6,Credit card or prepaid card,General-purpose prepaid card,175
2023,6,Credit card or prepaid card,Gift card,31
2023,6,Credit card or prepaid card,Government benefit card,120
2023,6,Credit card or prepaid card,Payroll card,21
2023,6,Credit card or prepaid card,Store credit card,436
2023,6,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,183
2023,6,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,84449
2023,6,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,310
2023,6,Debt collection,Auto debt,298
2023,6,Debt collection,Credit card debt,1242
2023,6,Debt collection,Federal student loan debt,28
2023,6,Debt collection,I do not know,1484
2023,6,Debt collection,Medical debt,590
2023,6,Debt collection,Mortgage debt,57
2023,6,Debt collection,Other debt,1719
2023,6,Debt collection,Payday loan debt,120
2023,6,Debt collection,Private student loan debt,36
2023,6,"Money transfer, virtual currency, or money service",Check cashing service,24
2023,6,"Money transfer, virtual currency, or money service",Debt settlement,13
2023,6,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,312
2023,6,"Money transfer, virtual currency, or money service",Foreign currency exchange,11
2023,6,"Money transfer, virtual currency, or money service",International money transfer,118
2023,6,"Money transfer, virtual currency, or money service",Mobile or digital wallet,407
2023,6,"Money transfer, virtual currency, or money service",Money order,18
2023,6,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",23
2023,6,"Money transfer, virtual currency, or money service",Refund anticipation check,22
2023,6,"Money transfer, virtual currency, or money service",Virtual currency,143
2023,6,Mortgage,Conventional home mortgage,986
2023,6,Mortgage,FHA mortgage,308
2023,6,Mortgage,Home equity loan or line of credit (HELOC),111
2023,6,Mortgage,Other type of mortgage,100
2023,6,Mortgage,Reverse mortgage,26
2023,6,Mortgage,VA mortgage,153
2023,6,"Payday loan, title loan, personal loan, or advance loan",Installment loan,297
2023,6,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,2
2023,6,"Payday loan, title loan, personal loan, or advance loan",Payday loan,96
2023,6,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,178
2023,6,"Payday loan, title loan, personal loan, or advance loan",Title loan,91
2023,6,Student loan,Federal student loan servicing,276
2023,6,Student loan,Private student loan,115
2023,6,Vehicle loan or lease,Lease,113
2023,6,Vehicle loan or lease,Loan,815
2023,7,Checking or savings account,CD (Certificate of Deposit),58
2023,7,Checking or savings account,Checking account,3423
2023,7,Checking or savings account,Other banking product or service,353
2023,7,Checking or savings account,Savings account,372
2023,7,Credit card or prepaid card,General-purpose credit card or charge card,4413
2023,7,Credit card or prepaid card,General-purpose prepaid card,163
2023,7,Credit card or prepaid card,Gift card,42
2023,7,Credit card or prepaid card,Government benefit card,127
2023,7,Credit card or prepaid card,Payroll card,25
2023,7,Credit card or prepaid card,Store credit card,431
2023,7,Credit card or prepaid card,Student prepaid card,1
2023,7,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,209
2023,7,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,85766
2023,7,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,360
2023,7,Debt collection,Auto debt,256
2023,7,Debt collection,Credit card debt,1317
2023,7,Debt collection,Federal student loan debt,26
2023,7,Debt collection,I do not know,1456
2023,7,Debt collection,Medical debt,544
2023,7,Debt collection,Mortgage debt,65
2023,7,Debt collection,Other debt,1560
2023,7,Debt collection,Payday loan debt,104
2023,7,Debt collection,Private student loan debt,48
2023,7,"Money transfer, virtual currency, or money service",Check cashing service,19
2023,7,"Money transfer, virtual currency, or money service",Debt settlement,18
2023,7,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,262
2023,7,"Money transfer, virtual currency, or money service",Foreign currency exchange,12
2023,7,"Money transfer, virtual currency, or money service",International money transfer,89
2023,7,"Money transfer, virtual currency, or money service",Mobile or digital wallet,383
2023,7,"Money transfer, virtual currency, or money service",Money order,15
2023,7,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",23
2023,7,"Money transfer, virtual currency, or money service",Refund anticipation check,13
2023,7,"Money transfer, virtual currency, or money service",Virtual currency,160
2023,7,Mortgage,Conventional home mortgage,960
2023,7,Mortgage,FHA mortgage,276
2023,7,Mortgage,Home equity loan or line of credit (HELOC),113
2023,7,Mortgage,Other type of mortgage,92
2023,7,Mortgage,Reverse mortgage,26
2023,7,Mortgage,VA mortgage,152
2023,7,"Payday loan, title loan, personal loan, or advance loan",Installment loan,288
2023,7,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,6
2023,7,"Payday loan, title loan, personal loan, or advance loan",Payday loan,122
2023,7,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,138
2023,7,"Payday loan, title loan, personal loan, or advance loan",Title loan,56
2023,7,Student loan,Federal student loan servicing,395
2023,7,Student loan,Private student loan,166
2023,7,Vehicle loan or lease,Lease,121
2023,7,Vehicle loan or lease,Loan,781
2023,8,Checking or savings account,CD (Certificate of Deposit),80
2023,8,Checking or savings account,Checking account,3407
2023,8,Checking or savings account,Other banking product or service,346
2023,8,Checking or savings account,Savings account,396
2023,8,Credit card or prepaid card,General-purpose credit card or charge card,4915
2023,8,Credit card or prepaid card,General-purpose prepaid card,198
2023,8,Credit card or prepaid card,Gift card,38
2023,8,Credit card or prepaid card,Government benefit card,118
2023,8,Credit card or prepaid card,Payroll card,18
2023,8,Credit card or prepaid card,Store credit card,466
2023,8,Credit card or prepaid card,Student prepaid card,1
2023,8,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,168
2023,8,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,96460
2023,8,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,521
2023,8,Debt collection,Auto debt,284
2023,8,Debt collection,Credit card debt,1435
2023,8,Debt collection,Federal student loan debt,49
2023,8,Debt collection,I do not know,1477
2023,8,Debt collection,Medical debt,599
2023,8,Debt collection,Mortgage debt,69
2023,8,Debt collection,Other debt,1538
2023,8,Debt collection,Payday loan debt,125
2023,8,Debt collection,Private student loan debt,32
2023,8,Debt collection,Rental debt,96
2023,8,Debt collection,Telecommunications debt,112
2023,8,Debt or credit management,Credit repair services,13
2023,8,Debt or credit management,Debt settlement,14
2023,8,Debt or credit management,Mortgage modification or foreclosure avoidance,7
2023,8,Debt or credit management,Student loan debt relief,2
2023,8,"Money transfer, virtual currency, or money service",Check cashing service,30
2023,8,"Money transfer, virtual currency, or money service",Debt settlement,20
2023,8,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,278
2023,8,"Money transfer, virtual currency, or money service",Foreign currency exchange,17
2023,8,"Money transfer, virtual currency, or money service",International money transfer,108
2023,8,"Money transfer, virtual currency, or money service",Mobile or digital wallet,400
2023,8,"Money transfer, virtual currency, or money service",Money order,10
2023,8,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",30
2023,8,"Money transfer, virtual currency, or money service",Refund anticipation check,14
2023,8,"Money transfer, virtual currency, or money service",Virtual currency,149
2023,8,Mortgage,Conventional home mortgage,1039
2023,8,Mortgage,FHA mortgage,343
2023,8,Mortgage,Home equity loan or line of credit (HELOC),122
2023,8,Mortgage,Manufactured home loan,2
2023,8,Mortgage,Other type of mortgage,106
2023,8,Mortgage,Reverse mortgage,30
2023,8,Mortgage,USDA mortgage,4
2023,8,Mortgage,VA mortgage,181
2023,8,"Payday loan, title loan, personal loan, or advance loan",Earned wage access,1
2023,8,"Payday loan, title loan, personal loan, or advance loan",Installment loan,269
2023,8,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,6
2023,8,"Payday loan, title loan, personal loan, or advance loan",Payday loan,123
2023,8,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,172
2023,8,"Payday loan, title loan, personal loan, or advance loan",Title loan,60
2023,8,Student loan,Federal student loan servicing,572
2023,8,Student loan,Private student loan,181
2023,8,Vehicle loan or lease,Lease,177
